gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000001707	Eef1e1	28.625134	28.042843	21.224332	21.55704	26.23626	22.595029
ENSMUSG00000001729	Akt1	163.019107	151.544343	133.478097	161.107795	203.457853	177.305727
ENSMUSG00000001739	Cldn15	1.115623	1.434308	0.775676	1.685691	1.183105	2.575492
ENSMUSG00000001741	Il16	4.033103	4.2442	3.740274	6.295497	6.389664	10.116105
ENSMUSG00000001750	Tcirg1	137.721447	98.610699	135.151997	130.90396	101.436489	133.913041
ENSMUSG00000001751	Naglu	21.523082	13.682121	14.496365	15.294582	21.728613	22.358891
ENSMUSG00000001755	Coasy	30.689661	38.024504	42.686324	31.643951	40.175263	32.073173
ENSMUSG00000001761	Smo	3.453208	2.991682	1.959542	5.190677	5.151446	7.897824
ENSMUSG00000001763	Tspan33	1.436293	1.238366	0.40592	1.817961	0.968818	1.570446
ENSMUSG00000001767	Crnkl1	17.695117	20.322372	15.766493	20.372519	16.387474	18.171203
ENSMUSG00000001768	Rin2	52.043995	62.80207	57.232237	85.476917	78.020443	57.483382
ENSMUSG00000001773	Folh1	0	0.063671	0.087184	0.154458	0.124586	0.274541
ENSMUSG00000001774	Chordc1	35.87825	48.309408	43.074966	33.664708	43.503717	27.086768
ENSMUSG00000001783	Rtcb	136.986288	161.767819	174.33209	130.869462	139.252206	130.857657
ENSMUSG00000001785	Pwp1	19.155827	19.751635	20.687699	16.81266	21.694739	17.990253
ENSMUSG00000001786	Fbxo7	18.076354	13.794931	12.722458	22.001074	15.714045	15.513893
ENSMUSG00000001794	Capns1	361.066795	401.823779	233.28822	372.767375	429.809816	430.920095
ENSMUSG00000001802	Lrp3	1.297645	0.659876	0.484992	1.544246	0.900214	2.607285
ENSMUSG00000001804	Dsg4	0.775862	0.583521	0.544281	0.272262	1.083144	0.653185
ENSMUSG00000001815	Evx2	0	0	0	0.073282	0.149717	0.260659
ENSMUSG00000001819	Hoxd13	0.06984	0.032299	0.074569	0	0.079956	0.104453
ENSMUSG00000001823	Hoxd12	0	0	0	0	0	0
ENSMUSG00000001827	Folr1	2.569633	2.266154	4.492429	6.088244	1.709663	3.240602
ENSMUSG00000001829	Clpb	23.894416	23.921522	26.241894	25.80802	25.298077	26.441133
ENSMUSG00000001833	Sept7	105.051968	124.213001	80.202809	136.51298	125.088461	126.848865
ENSMUSG00000001844	Zdhhc4	41.412153	37.454236	35.745675	52.361216	35.730099	34.164656
ENSMUSG00000001847	Rac1	496.375216	462.587469	361.456461	671.812037	587.347614	596.008109
ENSMUSG00000001855	Nup214	29.277128	20.51579	23.470922	24.116857	22.667271	23.954322
ENSMUSG00000001864	Aif1l	1.472582	8.100971	1.855041	1.390895	4.904773	2.774824
ENSMUSG00000001865	Cpa3	1.609243	1.544793	0.137008	0.720334	2.501742	3.458891
ENSMUSG00000001870	Ltbp1	1.752782	1.238432	0.914953	1.338801	5.368025	2.873758
ENSMUSG00000001891	Ugp2	68.655034	81.287463	87.286482	96.657676	75.002174	81.383125
ENSMUSG00000001901	Kcnh6	0.359494	0.084481	0.154094	0	0	0.030355
ENSMUSG00000001909	Trmt1	70.593567	98.234522	83.078351	68.371405	58.894619	65.457436
ENSMUSG00000001910	Nacc1	50.735655	64.704821	49.026792	50.341822	67.93345	49.790049
ENSMUSG00000001911	Nfix	26.846654	22.969858	18.965167	26.738423	33.007219	24.441021
ENSMUSG00000001918	Slc1a5	60.156046	80.695654	61.239654	53.005615	68.974353	48.595604
ENSMUSG00000001924	Uba1	176.621061	136.247252	143.200903	194.209069	208.714761	178.61172
ENSMUSG00000001930	Vwf	28.96876	22.028309	46.800289	27.349738	18.34421	28.867533
ENSMUSG00000001942	Siae	9.393099	12.804777	8.877521	14.122661	15.886716	8.621074
ENSMUSG00000001943	Vsig2	1.867234	1.788001	0.733534	1.320112	1.022632	1.40047
ENSMUSG00000001946	Esam	29.332709	20.141759	20.932604	34.649967	27.732288	50.963187
ENSMUSG00000001948	Spa17	4.229573	5.319648	1.930667	5.718907	2.806548	3.461535
ENSMUSG00000001962	Fam50a	58.862427	45.354625	51.744039	55.599091	52.696663	62.877528
ENSMUSG00000001964	Emd	51.078826	39.266663	48.258252	47.35817	60.286405	50.48984
ENSMUSG00000001983	Taco1	19.181496	24.232771	27.356731	26.333251	18.271753	16.378816
ENSMUSG00000001985	Grik3	0	0.016716	0.009658	0	0.01034	0
ENSMUSG00000001986	Gria3	1.919886	2.218745	1.04646	2.274829	1.909554	3.402836
ENSMUSG00000001988	Npas1	0	0	0	0	0	0
ENSMUSG00000001995	Sipa1l2	8.563963	8.21035	6.006077	9.867929	8.259585	10.964503
ENSMUSG00000001998	Ap4e1	7.424434	8.826636	8.730702	10.162291	8.458239	8.799827
ENSMUSG00000001999	Blvra	41.24699	46.941961	44.522745	65.960714	46.923229	47.838902
ENSMUSG00000002006	Pdzd4	0.672743	0.579824	0.549201	0.75705	0.748038	1.091007
ENSMUSG00000002007	Srpk3	0.179564	0.79161	0.06776	0.231225	0.829595	0.126535
ENSMUSG00000002010	Idh3g	147.273567	133.515272	138.157907	158.009808	147.596241	114.402743
ENSMUSG00000002012	Pnck	1.27362	0.904151	0.708744	0.544889	0.871638	1.20297
ENSMUSG00000002014	Ssr4	336.158137	242.169904	324.639691	251.150987	309.623226	277.024623
ENSMUSG00000002015	Bcap31	159.813623	133.476737	132.673893	181.003277	191.772322	153.434553
ENSMUSG00000002017	Fam98a	32.983754	38.633595	38.920682	27.070341	29.446825	25.979942
ENSMUSG00000002020	Ltbp2	31.49376	25.833027	17.382174	29.507035	63.25301	60.308331
ENSMUSG00000002028	Kmt2a	13.746724	20.764493	15.636987	22.90785	17.482992	15.127466
ENSMUSG00000002031	Ift46	55.545392	64.381304	49.125705	62.359965	54.538345	51.13441
ENSMUSG00000002032	Tmem25	1.430456	1.894398	1.098379	1.796072	0.716407	1.201933
ENSMUSG00000002033	Cd3g	3.512193	3.785303	5.266705	4.769649	3.339479	8.684889
ENSMUSG00000002043	Trappc6a	62.940861	75.459481	68.074013	73.750344	61.227041	74.926131
ENSMUSG00000002052	Supt6	31.128594	27.06834	29.103088	31.730709	34.448476	33.43853
ENSMUSG00000002055	Spag5	9.171955	9.475864	7.791513	11.546984	13.76591	10.856454
ENSMUSG00000002057	Foxn1	0.052771	0	0	0	0.030221	0.026324
ENSMUSG00000002058	Unc119	11.248027	6.829368	5.862012	9.373107	10.214236	10.740116
ENSMUSG00000002059	Rab34	14.66575	11.754843	13.780036	14.324026	18.458009	19.454285
ENSMUSG00000002064	Sdf2	76.785975	83.585185	70.497983	78.953272	78.417458	94.420988
ENSMUSG00000002068	Ccne1	1.021455	1.286472	0.378946	2.090924	1.677016	2.12412
ENSMUSG00000002076	Hsf2bp	0.298485	1.212928	1.414853	0.167508	0.733553	0.238169
ENSMUSG00000002083	Bbc3	7.634265	12.421677	7.666922	8.800961	14.525006	14.084096
ENSMUSG00000002100	Mybpc3	0.080716	0	0.043161	0.022668	0.046239	0.04028
ENSMUSG00000002102	Psmc3	167.74973	175.288	151.573437	187.326788	195.25973	155.250036
ENSMUSG00000002103	Acp2	24.330608	34.098088	23.806201	45.262264	29.008495	30.384908
ENSMUSG00000002104	Rapsn	1.590875	1.370141	0.273795	1.974306	1.692793	2.434246
ENSMUSG00000002105	Slc39a13	26.001358	27.376524	14.126337	35.606708	22.311626	32.453877
ENSMUSG00000002107	Celf2	25.593541	27.768529	23.441347	37.68924	23.621716	25.249618
ENSMUSG00000002108	Nr1h3	2.031553	2.416034	4.67399	4.200101	4.809158	4.266825
ENSMUSG00000002109	Ddb2	24.500804	33.362277	24.557029	37.445767	19.385606	22.686065
ENSMUSG00000002111	Spi1	25.548499	27.595484	17.609287	34.69206	41.352413	44.792962
ENSMUSG00000002129	Sf3a1	29.949892	31.803471	26.184961	26.562394	37.898853	25.189465
ENSMUSG00000002147	Stat6	49.856837	47.97059	44.493453	53.152877	44.686027	57.014527
ENSMUSG00000002190	Clgn	0.038125	0.079442	0.081384	0.096377	0.073727	0.021408
ENSMUSG00000002204	Napsa	6.944997	5.450318	3.972743	9.665252	11.878389	11.132576
ENSMUSG00000002205	Vrk3	33.057602	30.930143	28.765924	29.212649	41.481888	31.983115
ENSMUSG00000002210	Smg9	24.967255	25.270436	21.006063	23.987689	24.925948	26.344744
ENSMUSG00000002221	Paxip1	16.009195	18.67342	17.341923	24.404987	16.363704	16.050276
ENSMUSG00000002222	Rmnd5a	42.909535	49.213816	41.722678	45.609768	39.367172	38.546143
ENSMUSG00000002227	Mov10	14.726498	11.945335	17.90293	16.571375	11.020186	12.630526
ENSMUSG00000002228	Ppm1j	3.965586	2.141367	1.403467	1.652383	5.563534	6.085918
ENSMUSG00000002233	Rhoc	98.282292	89.347479	60.312479	131.981878	94.127955	174.016938
ENSMUSG00000002240	Prr27	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	15.785121	14.332103	10.721341	15.108935	11.835096	16.328282
ENSMUSG00000002250	Ppard	49.606496	41.439438	33.587245	50.099366	35.843831	56.144803
ENSMUSG00000002257	Def6	21.324224	30.629734	16.116024	27.063844	32.255041	23.209993
ENSMUSG00000002265	Peg3	0.562509	0.774507	0.169588	0.562874	0.525657	0.763038
ENSMUSG00000002266	Zim1	0.052022	0.107679	0	0.031228	0.031859	0.05181
ENSMUSG00000002274	Metrn	15.171612	13.97701	5.352046	10.190158	11.997837	12.380836
ENSMUSG00000002279	Lmf1	16.082645	21.474839	22.006337	19.022853	14.76521	15.051687
ENSMUSG00000002280	Narfl	17.164616	19.701891	16.057025	18.571002	18.528652	22.223272
ENSMUSG00000002289	Angptl4	22.215256	17.298349	8.854541	29.680933	27.287634	61.63087
ENSMUSG00000002297	Dbf4	43.885333	47.149359	39.346597	37.459294	58.992446	34.533092
ENSMUSG00000002307	Daxx	35.598658	25.993996	29.770567	31.119973	34.385145	29.256394
ENSMUSG00000002308	Cd320	20.473839	21.145542	28.340546	15.544177	18.231514	16.014348
ENSMUSG00000002319	Ipo4	64.33531	44.924236	39.30086	46.561936	45.735765	37.626959
ENSMUSG00000002320	Tm9sf1	73.696796	69.243156	41.813924	69.596065	78.603589	55.690849
ENSMUSG00000002324	Rec8	0.25744	0	0.085887	0.045129	0.178445	0.160447
ENSMUSG00000002325	Irf9	83.857699	53.339586	50.378539	75.424818	76.721545	60.073842
ENSMUSG00000002326	Gmpr2	23.897526	23.696701	15.068119	26.886041	33.771507	22.581086
ENSMUSG00000002329	Mdp1	22.643196	15.795752	16.327322	16.261881	26.83149	21.148028
ENSMUSG00000002332	Dhrs1	89.565046	80.530155	54.027901	78.270143	78.781876	106.559387
ENSMUSG00000002341	Ncan	0	0	0	0	0	0
ENSMUSG00000002342	Tmem161a	44.365573	49.811499	39.840595	42.614659	46.884738	33.253662
ENSMUSG00000002343	Armc6	11.454713	13.97452	11.723749	10.782638	8.920699	9.624191
ENSMUSG00000002345	Borcs8	65.982314	57.072065	59.549025	52.043328	56.207643	57.796787
ENSMUSG00000002346	Slc25a42	15.11295	25.870819	25.622299	18.491111	13.071074	12.501265
ENSMUSG00000002365	Snx9	37.747077	36.376779	33.312206	36.767355	42.199983	47.739931
ENSMUSG00000002372	Ranbp3	69.422013	67.487543	59.510886	76.177566	65.114962	66.048326
ENSMUSG00000002379	Ndufa11	262.875567	284.133103	261.618776	302.455046	227.72254	214.573988
ENSMUSG00000002384	Bmp8b	0.909724	0.026878	0.107116	0.390167	1.509131	0.318702
ENSMUSG00000002393	Nr2f6	132.551641	108.711508	100.762004	97.485474	95.146861	86.645247
ENSMUSG00000002395	Use1	178.77079	137.268973	153.137674	117.829979	129.746281	145.40277
ENSMUSG00000002396	Ocel1	9.994375	9.83509	7.19874	7.807802	10.600347	7.453511
ENSMUSG00000002409	Dyrk1b	2.935821	2.704472	1.502178	3.130655	3.021675	3.317758
ENSMUSG00000002413	Braf	7.700034	9.982225	8.938194	9.705151	9.044834	8.106323
ENSMUSG00000002416	Ndufb2	124.213708	113.462621	105.766154	129.505566	101.788641	91.770567
ENSMUSG00000002428	Hltf	10.536845	11.99281	10.989668	12.884361	13.96148	10.269976
ENSMUSG00000002455	Prpf6	46.17805	44.667768	46.087926	49.531178	43.501124	46.477288
ENSMUSG00000002458	Rgs19	10.185725	11.912255	7.45503	10.481791	16.825838	18.024524
ENSMUSG00000002459	Rgs20	0	0	0	0	0	0
ENSMUSG00000002475	Abhd3	1.043774	1.551955	0.759427	0.864747	2.025133	1.476574
ENSMUSG00000002477	Snrpd1	133.136694	160.237959	129.828872	113.129933	187.994173	119.562124
ENSMUSG00000002486	Tchp	4.898498	7.427711	6.654747	7.356321	6.661892	6.973606
ENSMUSG00000002489	Tiam1	14.414376	24.550185	26.40496	26.250299	18.63872	15.328345
ENSMUSG00000002496	Tsc2	37.282347	40.53983	30.830515	35.692874	34.391186	41.22913
ENSMUSG00000002500	Rpl3l	0.292279	1.074622	0.439483	0	2.035544	0.136298
ENSMUSG00000002504	Slc9a3r2	20.142256	23.882693	18.84888	22.876655	17.934753	21.304379
ENSMUSG00000002524	Puf60	126.214789	174.806231	138.903328	112.78337	151.628646	123.543024
ENSMUSG00000002546	Golga2	59.072272	63.1806	51.897343	76.912763	63.977384	67.5607
ENSMUSG00000002550	Uck1	63.584985	75.294073	64.579138	89.801686	60.335549	71.530654
ENSMUSG00000002565	Scin	0.05694	0.026346	0.069343	0.255667	0.358654	0.539583
ENSMUSG00000002578	Ikzf4	0.096107	0.148357	0.294489	1.062068	0.321148	0.303836
ENSMUSG00000002580	Mien1	179.77679	161.901538	160.476605	196.864459	185.918219	190.975818
ENSMUSG00000002588	Pon1	0	0.05648	0.065129	0	0.069942	0
ENSMUSG00000002602	Axl	49.186635	57.924809	48.114815	83.225071	79.489566	84.222853
ENSMUSG00000002603	Tgfb1	91.277906	71.387593	53.002177	80.709629	108.309567	122.11602
ENSMUSG00000002608	Ccdc97	33.330111	36.046283	33.755328	36.570754	34.882062	38.637756
ENSMUSG00000002617	Zfp40	1.754013	3.079464	1.661219	1.965866	2.470223	1.799659
ENSMUSG00000002625	Akap8l	31.362894	28.087407	24.8207	30.910613	23.651171	31.042371
ENSMUSG00000002633	Shh	0.030076	0	0	0	0	0
ENSMUSG00000002635	Pdcd2l	13.500038	15.925282	16.453541	16.306308	22.846854	20.666406
ENSMUSG00000002658	Gtf2f1	73.794118	65.095519	53.980275	54.96983	65.855811	61.389767
ENSMUSG00000002660	Clpp	74.860452	73.779583	72.20927	66.909875	61.056123	72.126685
ENSMUSG00000002661	Alkbh7	18.533115	16.778186	11.064231	17.077092	15.013849	11.158296
ENSMUSG00000002664	Pspn	0	0	0	0	0	0
ENSMUSG00000002668	Dennd1c	5.138764	8.497742	3.901921	3.862463	5.927391	8.391321
ENSMUSG00000002679	Med6	24.346067	23.720181	16.12455	26.219015	25.737664	27.753624
ENSMUSG00000002688	Prkd1	0.966364	0.660299	0.270591	1.136955	1.423313	1.767897
ENSMUSG00000002699	Lcp2	11.918716	8.55656	9.0043	13.173829	12.117902	21.869066
ENSMUSG00000002718	Cse1l	49.247984	50.348994	43.181153	48.284174	51.584794	43.997214
ENSMUSG00000002728	Naa20	118.45255	110.844641	92.878923	150.890672	102.333616	99.869187
ENSMUSG00000002731	Prkra	27.290223	28.696601	24.17664	40.066872	26.900953	27.644809
ENSMUSG00000002732	Fkbp7	20.937873	18.187047	10.276179	19.588663	25.174586	38.30754
ENSMUSG00000002733	Plekha3	28.963629	33.989012	28.355914	39.906437	28.085154	30.577843
ENSMUSG00000002741	Ykt6	91.233851	87.793378	63.584875	87.907368	99.359436	93.359798
ENSMUSG00000002748	Baz1b	50.73182	53.844921	51.116717	60.38009	50.243498	46.102551
ENSMUSG00000002763	Pex6	22.753717	21.678401	20.0417	21.72047	25.153215	22.038666
ENSMUSG00000002767	Mrpl2	59.14919	59.698456	71.427344	57.108196	57.612144	54.030603
ENSMUSG00000002768	Mea1	137.100602	139.200451	104.35763	137.533248	134.426607	136.212157
ENSMUSG00000002769	Gnmt	1.784032	2.326952	1.694994	2.169023	0.491326	1.929908
ENSMUSG00000002771	Grin2d	0.530378	0.350902	0.235455	0.272477	0.746756	0.605177
ENSMUSG00000002778	Kdelr1	135.358434	121.028298	106.144119	116.980737	131.902203	144.690279
ENSMUSG00000002781	Tmem143	4.813592	6.389489	5.110623	10.018357	11.533216	6.481802
ENSMUSG00000002791	Pdxk-ps	0	0	0	0.08355	0.042633	0
ENSMUSG00000002797	Ggct	37.963528	55.204428	29.602722	27.376735	51.165849	36.136409
ENSMUSG00000002799	Jag2	11.275517	12.573103	6.950109	13.271914	13.816023	14.360612
ENSMUSG00000002803	Btbd6	6.140994	5.065744	4.07192	4.535206	9.423384	5.891971
ENSMUSG00000002804	Nudt14	28.038554	28.496506	28.199512	32.447102	26.795007	20.514221
ENSMUSG00000002808	Epdr1	1.585754	2.148662	0.826697	2.068316	1.646395	3.713267
ENSMUSG00000002812	Flii	65.91958	46.407554	42.982264	55.25312	65.455149	59.759786
ENSMUSG00000002814	Top3a	6.035965	6.115617	4.686597	6.198014	9.434784	7.149766
ENSMUSG00000002820	Atg4d	94.648489	82.674397	67.052885	121.086417	84.319728	68.682703
ENSMUSG00000002825	Qtrt1	110.277885	103.619137	122.075892	92.300477	74.966551	76.623418
ENSMUSG00000002831	Plin4	0.213992	1.017361	0	0.048101	1.471239	1.566579
ENSMUSG00000002833	Hdgfl2	58.256007	54.543514	47.816331	46.214831	45.663014	47.934352
ENSMUSG00000002835	Chaf1a	8.973974	8.655801	8.784477	8.475761	11.624717	9.516795
ENSMUSG00000002844	Adprh	19.420564	14.962495	14.109822	22.897457	19.275202	28.469191
ENSMUSG00000002845	Tmem39a	38.700201	45.435122	34.360126	45.113593	35.932017	34.430692
ENSMUSG00000002846	Timmdc1	22.90555	30.373611	20.939151	24.528851	20.259529	23.699166
ENSMUSG00000002847	Pla1a	41.862791	27.286125	18.698491	48.037706	38.214457	80.339623
ENSMUSG00000002870	Mcm2	23.663012	29.163786	29.584582	22.078114	34.942639	25.811448
ENSMUSG00000002871	Tpra1	50.848722	73.909239	54.867543	66.695069	47.797892	41.069444
ENSMUSG00000002881	Nab1	25.307123	26.346651	29.703803	42.88746	38.498856	30.595993
ENSMUSG00000002885	Adgre5	122.639176	119.316418	103.398781	93.646907	103.664851	87.101284
ENSMUSG00000002897	Il17ra	13.253976	12.365398	11.588093	16.409753	13.819351	15.607309
ENSMUSG00000002900	Lamb1	29.546048	23.188472	18.713633	41.500544	28.756496	57.288175
ENSMUSG00000002908	Kcnn1	1.21613	2.28719	1.670716	1.928771	0.527569	1.42066
ENSMUSG00000002910	Arrdc2	14.380342	9.648792	12.997486	8.248377	9.881502	14.770914
ENSMUSG00000002930	Ppp1r17	0	0	0	0	0	0
ENSMUSG00000002944	Cd36	2.914866	5.025179	1.230306	13.099772	9.604148	7.229107
ENSMUSG00000002948	Map2k7	37.748428	44.742633	40.425962	40.727833	49.520426	37.357522
ENSMUSG00000002949	Timm44	55.162867	64.569893	62.492194	56.543758	61.577428	58.352379
ENSMUSG00000002957	Ap2a2	32.637712	31.904668	23.66851	28.800301	38.036667	43.535897
ENSMUSG00000002963	Pnkp	23.341128	21.069496	14.941874	21.181439	23.953581	22.342532
ENSMUSG00000002968	Med25	45.766178	45.085403	32.269709	41.17656	41.546624	47.001432
ENSMUSG00000002980	Bcam	76.818664	70.230893	57.649974	60.017571	83.576008	60.654877
ENSMUSG00000002981	Clptm1	113.536249	129.327698	101.246944	125.959873	123.74957	110.302315
ENSMUSG00000002983	Relb	27.510855	17.51041	11.409806	19.6629	27.277345	30.904628
ENSMUSG00000002984	Tomm40	79.930273	83.213154	76.862012	60.814648	80.734018	72.594002
ENSMUSG00000002985	Apoe	3197.019997	2922.988463	2293.079429	3793.83407	3483.829562	5923.392432
ENSMUSG00000002992	Apoc2	12.856521	19.32322	10.149878	14.068587	34.13153	28.741457
ENSMUSG00000002996	Hbp1	91.982664	91.4626	106.204396	96.910683	91.471628	92.596822
ENSMUSG00000002997	Prkar2b	3.385209	2.91514	2.513309	5.51152	4.06859	4.234763
ENSMUSG00000003031	Cdkn1b	34.389027	32.060361	26.192359	43.479689	36.27821	38.519671
ENSMUSG00000003032	Klf4	97.166111	100.151552	67.038431	172.452399	86.365399	124.669182
ENSMUSG00000003033	Ap1m1	30.966242	27.282319	25.542879	24.326861	29.677771	29.355856
ENSMUSG00000003037	Rab8a	98.149987	76.198053	76.264095	79.791019	96.756622	90.703058
ENSMUSG00000003038	Hmgn2	125.699502	128.462461	113.042561	139.692189	178.64639	129.819318
ENSMUSG00000003039	Fam32a	23.267831	28.499619	20.342449	28.074911	26.34815	30.14253
ENSMUSG00000003051	Elf3	310.885662	147.159914	302.867846	172.857267	164.95412	283.09003
ENSMUSG00000003053	Cyp2c29	0.051379	0	0	0	0	0
ENSMUSG00000003062	Stard3nl	40.293221	34.798797	35.07513	41.932591	44.747761	37.572715
ENSMUSG00000003068	Stk11	92.192356	85.978238	76.309608	90.625697	83.192996	94.05171
ENSMUSG00000003070	Efna2	0.41362	0.305924	0.088262	0.602916	0.426034	0.824456
ENSMUSG00000003072	Atp5d	415.670808	358.066648	377.146205	392.011868	320.36637	335.249829
ENSMUSG00000003099	Ppp5c	56.148402	70.879571	64.695714	60.084771	55.55967	54.569083
ENSMUSG00000003119	Cdk12	18.158719	20.743181	23.034332	24.021165	23.910874	21.440903
ENSMUSG00000003123	Lipe	16.434863	21.538341	18.230256	15.313438	18.809711	18.293847
ENSMUSG00000003131	Pafah1b2	55.089258	63.04923	54.5602	70.786555	64.183779	51.653413
ENSMUSG00000003134	Tbc1d8	6.359591	5.343655	4.596879	6.802658	10.572764	9.589296
ENSMUSG00000003135	Cnot11	13.515873	9.291298	9.845121	7.87945	12.651204	11.983454
ENSMUSG00000003153	Slc2a3	2.655217	2.221405	1.190964	4.575952	2.258948	7.521338
ENSMUSG00000003154	Foxj2	11.345343	12.948366	9.386293	15.660725	11.419927	13.435391
ENSMUSG00000003161	Sri	200.557621	196.573555	124.49526	191.173996	332.154606	192.579724
ENSMUSG00000003166	Dgcr2	39.841614	66.149235	54.887798	67.805848	44.716742	47.997895
ENSMUSG00000003184	Irf3	91.610168	96.453881	65.165885	70.283978	77.437627	83.355882
ENSMUSG00000003190	Bcl2l12	13.423217	13.406509	10.430435	12.976425	13.548121	12.696844
ENSMUSG00000003198	Zfp959	10.605222	12.493852	10.381224	9.934877	11.806926	9.439721
ENSMUSG00000003199	Mpnd	56.978711	49.672531	47.538796	63.084014	46.506208	59.530889
ENSMUSG00000003200	Sh3gl1	55.478105	53.988512	38.870058	57.597467	58.289865	67.098865
ENSMUSG00000003206	Ebi3	6.018303	2.734471	4.410296	6.249585	6.775421	7.412469
ENSMUSG00000003208	Yju2	13.981198	17.158937	14.940269	16.144878	15.915262	14.674972
ENSMUSG00000003226	Ranbp2	47.000587	87.015195	42.830824	48.238461	58.016766	43.740025
ENSMUSG00000003227	Edar	0	0	0	0.051921	0	0
ENSMUSG00000003228	Grk5	9.603397	6.355524	5.274781	9.125156	11.552039	11.88194
ENSMUSG00000003233	Dvl3	22.032551	27.673392	25.662142	26.965726	22.218782	26.352725
ENSMUSG00000003234	Abcf3	31.31419	38.56395	45.795091	34.617735	31.588846	39.584333
ENSMUSG00000003235	Eif2b5	30.165993	38.552625	37.888426	32.4276	33.317616	32.510401
ENSMUSG00000003269	Cyth2	107.904603	105.137986	73.212969	105.037547	103.722229	123.331807
ENSMUSG00000003271	Sult2b1	10.630202	13.46005	6.326034	4.454607	6.411256	13.637912
ENSMUSG00000003273	Car11	2.212937	0.588576	0.802205	0.837545	0.318278	2.508822
ENSMUSG00000003279	Dlgap1	23.566426	20.128716	39.960481	21.372955	44.517147	25.730458
ENSMUSG00000003282	Plag1	2.127212	2.005379	1.375638	3.209938	1.886699	2.203992
ENSMUSG00000003283	Hck	16.992652	15.90464	16.369722	22.748573	25.251427	24.980379
ENSMUSG00000003299	Mrpl4	59.314187	49.685851	47.674396	55.289741	53.094719	50.925142
ENSMUSG00000003308	Keap1	46.335733	53.292545	46.375772	62.128832	49.666849	45.742322
ENSMUSG00000003309	Ap1m2	130.533234	136.671592	142.134697	127.413223	130.245034	121.398981
ENSMUSG00000003316	Glg1	47.248559	58.112378	42.854155	61.167317	68.748588	55.220695
ENSMUSG00000003341	Atp8b3	0	0.040591	0	0.024622	0	0.021877
ENSMUSG00000003344	Btbd2	21.941841	23.371251	15.970575	17.856052	23.56526	19.927722
