gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000002265	Peg3	57	88	17	52	45	82
ENSMUSG00000002266	Zim1	1	11	0	1	1	1
ENSMUSG00000002274	Metrn	181	176	60	116	127	152
ENSMUSG00000002279	Lmf1	323.999	431	402.999	349	272.999	294.001
ENSMUSG00000002280	Narfl	476	553	401.999	406	404	567.999
ENSMUSG00000002289	Angptl4	514	449	202	602	570	1465
ENSMUSG00000002297	Dbf4	1180.001	1368	984.999	909	1386	943
ENSMUSG00000002307	Daxx	858.999	721	689.999	732	751	747.001
ENSMUSG00000002308	Cd320	207	232	272	147	152	135
ENSMUSG00000002319	Ipo4	1559.534	1493	1064.122	1200.001	1438.209	1151.292
ENSMUSG00000002320	Tm9sf1	1641.043	1707	903.712	1412.999	1640.058	1306.133
ENSMUSG00000002324	Rec8	2	0	2	1	1	4
ENSMUSG00000002325	Irf9	2325	1572	1256.999	1887	1872.159	1655.154
ENSMUSG00000002326	Gmpr2	431	443.61	257.977	402	505	411
ENSMUSG00000002329	Mdp1	433	327	293	267	429	406
ENSMUSG00000002332	Dhrs1	1386	1254	707	997	1097	1482
ENSMUSG00000002341	Ncan	0	0	0	0	0	0
ENSMUSG00000002342	Tmem161a	883	1007	775.999	787.999	654.002	663
ENSMUSG00000002343	Armc6	266.001	298.999	241.001	200	181	191
ENSMUSG00000002345	Borcs8	445	425	381	326	342.001	407.001
ENSMUSG00000002346	Slc25a42	528	921	786	566.001	386	405
ENSMUSG00000002365	Snx9	1473	1541	1194	1276	1437	1864
ENSMUSG00000002372	Ranbp3	1911.001	2005	1558	1767.001	1565	1752
ENSMUSG00000002379	Ndufa11	1066	1267.001	1024	1112.999	817	888.999
ENSMUSG00000002384	Bmp8b	25	1	2	11.967	42	11
ENSMUSG00000002393	Nr2f6	2706.64	2416	1932	1745.964	1775.89	1889.813
ENSMUSG00000002395	Use1	1453.001	1218	1174	872.001	933.001	1208.999
ENSMUSG00000002396	Ocel1	211.361	207	158.001	161.035	192.11	173.187
ENSMUSG00000002409	Dyrk1b	85	79	41	76	73	88
ENSMUSG00000002413	Braf	791	1091	806	873	719	808
ENSMUSG00000002416	Ndufb2	555	592	427.998	485.999	380.985	402.999
ENSMUSG00000002428	Hltf	561	726	541	595	667	582
ENSMUSG00000002455	Prpf6	1634	1728	1544	1578	1361	1645
ENSMUSG00000002458	Rgs19	150.999	164	108	130	159.999	226
ENSMUSG00000002459	Rgs20	0	0	0	0	0	0
ENSMUSG00000002475	Abhd3	23	37	15	17	39	32
ENSMUSG00000002477	Snrpd1	1036	1357	956	791	1284	939
ENSMUSG00000002486	Tchp	162	217	158	194	169	199.001
ENSMUSG00000002489	Tiam1	973	1562	1295.999	1399.001	928.999	810
ENSMUSG00000002496	Tsc2	1436.16	1894	1380.001	1435.001	1317	1496.32
ENSMUSG00000002500	Rpl3l	3	17	3	0	26	2
ENSMUSG00000002504	Slc9a3r2	462	609	401	469	360	494
ENSMUSG00000002524	Puf60	2464	3658.998	2572	1958.001	2573.998	2384.999
ENSMUSG00000002546	Golga2	2735.002	3136	2216.999	3141	2460.001	3122
ENSMUSG00000002550	Uck1	1170.996	1394	1060	1408.118	872.001	1175
ENSMUSG00000002565	Scin	2	1	2	8	11	19
ENSMUSG00000002578	Ikzf4	6	10	16	15	13	19
ENSMUSG00000002580	Mien1	1194	1172	1011	1177	1085	1282
ENSMUSG00000002588	Pon1	0	1	1	0	1	0
ENSMUSG00000002602	Axl	2387.999	2417.001	1665.001	3223.001	3230.001	4011
ENSMUSG00000002603	Tgfb1	2253	1876	1215.999	1761	2335	3003
ENSMUSG00000002608	Ccdc97	1043	1120	883.999	976.001	867.999	1106
ENSMUSG00000002617	Zfp40	67	107.166	61	77	106	82
ENSMUSG00000002625	Akap8l	736	713	546	647	485	731
ENSMUSG00000002633	Shh	1	0	0	0	0	0
ENSMUSG00000002635	Pdcd2l	173	191	195	181	236	264
ENSMUSG00000002658	Gtf2f1	1397	1334	959	929	1090	1167
ENSMUSG00000002660	Clpp	721	772	649	563	513	690
ENSMUSG00000002661	Alkbh7	163	150.999	89	124.999	112	97
ENSMUSG00000002664	Pspn	0	0	0	0	0	0
ENSMUSG00000002668	Dennd1c	142	174.001	71	105	158	236.999
ENSMUSG00000002679	Med6	243.001	246	155.001	239.001	223	249
ENSMUSG00000002688	Prkd1	42	31	11	44	54	77
ENSMUSG00000002699	Lcp2	373	315	315	442	358	755
ENSMUSG00000002718	Cse1l	1635.999	2014	1520.999	1676.001	1719	1554
ENSMUSG00000002728	Naa20	1346.184	1345.401	993.346	1522.624	1013.604	1133.587
ENSMUSG00000002731	Prkra	455	515	382	600	396	483
ENSMUSG00000002732	Fkbp7	163	156	77	139	173	302
ENSMUSG00000002733	Plekha3	838	1076	771	1028	715	888
ENSMUSG00000002741	Ykt6	2618	2695	1691	2216	2483	2697
ENSMUSG00000002748	Baz1b	3885.999	4386	3604	4001	3376	3494
ENSMUSG00000002763	Pex6	870	879.001	717	743	821	844
ENSMUSG00000002767	Mrpl2	604	663	655	505.999	509.999	552
ENSMUSG00000002768	Mea1	1184	1318	862	1069.999	1014	1170
ENSMUSG00000002769	Gnmt	18	26	16	20	3	20
ENSMUSG00000002771	Grin2d	35	25	14	16	43	40
ENSMUSG00000002778	Kdelr1	2108.001	2060	1567.999	1637	1806	2260
ENSMUSG00000002781	Tmem143	97	133.999	85.999	140.999	153.999	123.999
ENSMUSG00000002791	Pdxk-ps	0	0	0	2	1	0
ENSMUSG00000002797	Ggct	360	641	286	242	430.999	379
ENSMUSG00000002799	Jag2	440	513	301.999	500.998	621	679
ENSMUSG00000002803	Btbd6	125	110	78.001	85	154.001	125
ENSMUSG00000002804	Nudt14	238	245	193	233	194	163
ENSMUSG00000002808	Epdr1	43	63	21	50	39	101
ENSMUSG00000002812	Flii	2658	2134	1743	2257	2515	2673
ENSMUSG00000002814	Top3a	243	245	187	244	312	315
ENSMUSG00000002820	Atg4d	1789.745	1644	1203	2005.999	1317	1333.001
ENSMUSG00000002825	Qtrt1	1208	1297	1325.999	893.999	710.001	826
ENSMUSG00000002831	Plin4	15	77	0	3	90	110
ENSMUSG00000002833	Hdgfl2	1301.001	1376.999	1016.999	983	945.999	1151.001
ENSMUSG00000002835	Chaf1a	618.224	649	559	524	702	662
ENSMUSG00000002844	Adprh	675	562	459	709	585	992
ENSMUSG00000002845	Tmem39a	488.999	584.999	408.999	464.999	406	464.001
ENSMUSG00000002846	Timmdc1	388	559	333	371	300	394
ENSMUSG00000002847	Pla1a	834	655	389	837	741	1789
ENSMUSG00000002870	Mcm2	944	1257	1096.999	778	1217	1032
ENSMUSG00000002871	Tpra1	840	1122.001	839	821.001	662	703
ENSMUSG00000002881	Nab1	1157	1294	1251	1637.999	1503	1382
ENSMUSG00000002885	Adgre5	3415.001	3828	2870.999	2595.001	2662.986	2569.002
ENSMUSG00000002897	Il17ra	659	627	479.999	644	583	811
ENSMUSG00000002900	Lamb1	2079	1720	1230	2484	1764.999	3986
ENSMUSG00000002908	Kcnn1	40	72.001	47.001	52	16	35
ENSMUSG00000002910	Arrdc2	221.001	226	239	164.001	186	270
ENSMUSG00000002930	Ppp1r17	0	0	0	0	0	0
ENSMUSG00000002944	Cd36	93	172	36	364	216.999	227
ENSMUSG00000002948	Map2k7	1344.001	1719.098	1388	1375	1470.174	1412.154
ENSMUSG00000002949	Timm44	1039.001	1318	1053.999	858.999	1031	1069
ENSMUSG00000002957	Ap2a2	1826	1920	1240	1426	1853	2431
ENSMUSG00000002963	Pnkp	424.001	421.999	282.001	318	393	435.999
ENSMUSG00000002968	Med25	1417.998	1387.999	968.999	1035	1040.001	1267.001
ENSMUSG00000002980	Bcam	2045	1965	1445	1435	1972	1624
ENSMUSG00000002981	Clptm1	3808	4275	2925.001	3550.001	3282	3567
ENSMUSG00000002983	Relb	696	459	255	454.001	587	793.998
ENSMUSG00000002984	Tomm40	1336	1519.001	1201	905.999	1205.999	1225
ENSMUSG00000002985	Apoe	30753.002	30247.999	20353.999	32493	29160.001	56659
ENSMUSG00000002992	Apoc2	66.52	111.085	50.047	65.081	158.99	150.713
ENSMUSG00000002996	Hbp1	3006.738	3054.902	2960.086	2719	2590	3064.001
ENSMUSG00000002997	Prkar2b	133	111	94	181	142	156
ENSMUSG00000003031	Cdkn1b	1225	1208	935	1336.001	1143	1369
ENSMUSG00000003032	Klf4	3440	3817.607	2215	5425	2653	4390
ENSMUSG00000003033	Ap1m1	591.001	594.999	476	443	556	625
ENSMUSG00000003037	Rab8a	2292	1880	1486	1552	1795	2048.001
ENSMUSG00000003038	Hmgn2	1575.68	1798.475	1360.087	1565.66	1988.692	1644.506
ENSMUSG00000003039	Fam32a	700	929	574	747	692	910
ENSMUSG00000003051	Elf3	6864	3512	6308	3429.001	3211	6329
ENSMUSG00000003053	Cyp2c29	1	0	0	0	0	0
ENSMUSG00000003062	Stard3nl	571.001	519.001	457	520	541	524.999
ENSMUSG00000003068	Stk11	1927	1963	1440	1726	1486.999	1924
ENSMUSG00000003070	Efna2	10	8	2	13	9	20
ENSMUSG00000003072	Atp5d	3723	3492	3196	3149	2515	3029.001
ENSMUSG00000003099	Ppp5c	1221	1652.001	1356	1001.999	1059.999	1127
ENSMUSG00000003119	Cdk12	970	1251.001	1245	1188	1134.001	1148
ENSMUSG00000003123	Lipe	495.999	647	457	406.001	450	542
ENSMUSG00000003131	Pafah1b2	2523	3048.001	2024	2707	2253	2271.001
ENSMUSG00000003134	Tbc1d8	337	297	212.019	319.042	446	454
ENSMUSG00000003135	Cnot11	513	362	359	265	418	456
ENSMUSG00000003153	Slc2a3	131	90	33	154	94	353.001
ENSMUSG00000003154	Foxj2	670	833	528	844	614	809
ENSMUSG00000003161	Sri	2376	2473.999	1330	2013	3391.999	2196
ENSMUSG00000003166	Dgcr2	1866.318	3283.656	2314.904	2680.64	1812.462	2230.86
ENSMUSG00000003184	Irf3	1205.001	1309	823	847	883	1076.001
ENSMUSG00000003190	Bcl2l12	164.001	159.999	117	133	140	154
ENSMUSG00000003198	Zfp959	215.087	259.73	184.446	177.676	202.728	166.001
ENSMUSG00000003199	Mpnd	987	937	791.001	1005	713.999	1036
ENSMUSG00000003200	Sh3gl1	1303	1374	854	1207	1199	1567
ENSMUSG00000003206	Ebi3	71	35	49	66	70	88
ENSMUSG00000003208	Yju2	260	345.001	260	260	258.001	272
ENSMUSG00000003226	Ranbp2	5576	11126	4732	5088	6018	5178
ENSMUSG00000003227	Edar	0	0	0	2	0	0
ENSMUSG00000003228	Grk5	358	256	184	303	376	444
ENSMUSG00000003233	Dvl3	953.001	1283	986.001	993	822	1148.001
ENSMUSG00000003234	Abcf3	835.999	1212	1068.001	996	754	950.001
ENSMUSG00000003235	Eif2b5	891	1213	1048	848	855	963
ENSMUSG00000003269	Cyth2	1454.999	1460	899.002	1198	1175.001	1578
ENSMUSG00000003271	Sult2b1	131	156	67	49	69	162
ENSMUSG00000003273	Car11	27.999	11	13	11	3	39
ENSMUSG00000003279	Dlgap1	1067	1074	1491.001	798.999	1786.998	1074.001
ENSMUSG00000003282	Plag1	84	104	73	150.001	94	113
ENSMUSG00000003283	Hck	402	407	363	480	522	593
ENSMUSG00000003299	Mrpl4	836.001	756	641	689	660.001	727
ENSMUSG00000003308	Keap1	1720.001	2154.999	1630	2010.999	1578.999	1701
ENSMUSG00000003309	Ap1m2	2436.999	2634.001	2387	2110	2122	2157.001
ENSMUSG00000003316	Glg1	3982	5200	3371	4662	5079.957	4591
ENSMUSG00000003341	Atp8b3	0	2	0	1	0	1
ENSMUSG00000003344	Btbd2	509	557	357	401.001	509	507
ENSMUSG00000003345	Csnk1g2	2283.001	2406.999	1712	2067.999	1787.999	2638.999
ENSMUSG00000003346	Abhd17a	1267	1026	827	991	886	1322
ENSMUSG00000003348	Mob3a	483	520	291	399	501	631
ENSMUSG00000003352	Cacnb3	761.999	1393	1014.001	619	774.999	861.001
ENSMUSG00000003354	Ccdc65	2	4	0	1	1	1
ENSMUSG00000003355	Fkbp11	630.001	988	1182	414.999	387	472
ENSMUSG00000003360	Ddx23	1777	2533	1713.999	1589	1841	1943
ENSMUSG00000003363	Pld3	2378	2672.999	1954	2190	2070	2340
ENSMUSG00000003378	Grik5	237	236	179.001	228	154.999	182
ENSMUSG00000003379	Cd79a	5	3	0	1	3	23
ENSMUSG00000003380	Rabac1	1867.999	1909	1438.999	1450.001	1463.999	1797.001
ENSMUSG00000003382	Etv3	988	880.001	663.999	922	869	1233
ENSMUSG00000003402	Prkcsh	3204	3096.999	2779	2660	2597.999	2909
ENSMUSG00000003410	Elavl3	0	0	1	1	1	0
ENSMUSG00000003411	Rab3b	9	8	5	7	5	18
ENSMUSG00000003418	St8sia6	40	36	39	51	57	95
ENSMUSG00000003420	Fcgrt	537	546	244.999	523	542	1204
ENSMUSG00000003421	Nosip	651	709	549.001	527.001	594.999	700.999
ENSMUSG00000003423	Pih1d1	480	533	346.001	421	430.999	498
ENSMUSG00000003429	Rps11	9023	9413.998	8984	6143.987	6752.999	8525.999
ENSMUSG00000003435	Supt5	3209.999	3405.999	2833.001	2621	2873	3329
ENSMUSG00000003436	Dll3	0	0	0	2	1	0
ENSMUSG00000003437	Paf1	972	993	729.999	721.001	669.001	932.001
ENSMUSG00000003438	Timm50	1052	1208	855.999	866.001	871	941.999
ENSMUSG00000003444	Med29	303	402	246	295	286	357
ENSMUSG00000003452	Bicd1	94.001	110	83	75	109	70
ENSMUSG00000003458	Ncstn	3359.001	3519	3295.999	3078	3487.999	3167
ENSMUSG00000003464	Pex19	1118	1107.001	1015	1034	1092.001	1156
ENSMUSG00000003469	Phyhip	1	1	0	3	1	2
ENSMUSG00000003476	Crhr2	5	8	5	6	12	5
ENSMUSG00000003477	Inmt	1	10	0	3	11	2
ENSMUSG00000003484	Cyp4f18	373	385	315	514	543	639.001
ENSMUSG00000003500	Impdh1	649	869.999	624	596	647	915
ENSMUSG00000003505	Psg18	0	0	0	0	0	0
ENSMUSG00000003518	Dusp3	1003.999	1203.001	902	1458	1132.999	1314.001
ENSMUSG00000003526	Prodh	76	114.001	366.999	58.999	12	79
ENSMUSG00000003527	Ess2	312.999	534	335.001	390	336	420.999
ENSMUSG00000003528	Slc25a1	669	779	576	549.999	519	728
ENSMUSG00000003531	Dgcr6	306.897	481	317	336	139	318
ENSMUSG00000003534	Ddr1	4251	4122.001	2920	3603.999	4040	3600.999
ENSMUSG00000003541	Ier3	7039	3409	1942	5778	2899	7823
ENSMUSG00000003545	Fosb	140	80	30.999	219.999	129.999	285.001
ENSMUSG00000003546	Klc4	853	1116	852	852	762	819
ENSMUSG00000003549	Ercc1	296	305	198.999	262	284.001	400.001
ENSMUSG00000003555	Cyp17a1	1	1	0	0	0	0
ENSMUSG00000003559	As3mt	79	68	45	79	67	128
ENSMUSG00000003573	Homer3	693.954	754	446	433	467.999	598.015
ENSMUSG00000003575	Crtc1	663	1029	460.001	606.001	567	489
ENSMUSG00000003581	Rnf215	460	466	296.999	374	349	416
ENSMUSG00000003585	Sec14l2	705	721	476	819	908	706
ENSMUSG00000003604	Aven	298	315	273	292	237	236
ENSMUSG00000003617	Cp	8453	18127.016	35295.999	11826.001	6710.001	3235.999
ENSMUSG00000003623	Crot	1195	1109.001	965.999	1421	1302	884
ENSMUSG00000003644	Rps6ka1	2052.999	2102.999	1260.001	1828	2038	2050.999
ENSMUSG00000003657	Calb2	0	0	0	0	0	0
ENSMUSG00000003660	Snrnp200	3092.999	4047	3521.999	4356	3487	3293
ENSMUSG00000003662	Ciao1	909	1128.999	925	1248	771	972
ENSMUSG00000003665	Has1	8	6	0	4	8	11
ENSMUSG00000003680	Taf6l	650	592.001	656	488.999	531.999	641
ENSMUSG00000003721	Insig2	1264.999	1759.001	1499.001	1592	1397	1373.999
ENSMUSG00000003731	Kpna6	1806	1934	1554	1619	1814	1548
ENSMUSG00000003746	Man1a	675	606.999	422	699.999	614.999	1040
ENSMUSG00000003752	Itpkc	494	639	288	321	333	491
ENSMUSG00000003762	Coq8b	388.776	632.899	292.809	388.144	370.812	433.379
ENSMUSG00000003778	Brd8	1181	1642.999	1327	1277	1621.001	1410
ENSMUSG00000003779	Kif20a	583	781	550	610.987	926	619
ENSMUSG00000003808	Farsa	807.001	1102.999	821	709	888	829.998
ENSMUSG00000003809	Gcdh	488.001	593	419.999	462	430.001	381
ENSMUSG00000003810	Mast2	2316	2627	1861	2230	2356	2585.001
ENSMUSG00000003812	Dnase2a	451.973	618	300.002	549	528.001	561
ENSMUSG00000003813	Rad23a	1033	1366	887	946	1269.844	1029
ENSMUSG00000003814	Calr	12618	11662	8991	11150.823	12349.999	13114.001
ENSMUSG00000003824	Syce2	18	13	15	21	18	38
ENSMUSG00000003847	Nfat5	2878.001	4419.999	2067	3893.999	2987	3280
ENSMUSG00000003848	Nob1	595	714.001	545	454	567	507.001
ENSMUSG00000003849	Nqo1	11	14	4	9	11	6
ENSMUSG00000003863	Ppfia3	115	181.001	64.001	83	77	92
ENSMUSG00000003865	Gys1	1366.001	1045	730	1385	1245.999	1764.999
ENSMUSG00000003868	Ruvbl2	961	1155	850	722	861.001	953.999
ENSMUSG00000003872	Lin7b	6	1	0	3	1	5
ENSMUSG00000003873	Bax	895.988	984.001	714.999	795.001	911	1124
ENSMUSG00000003882	Il7r	156	55	60	114	150	290
ENSMUSG00000003923	Tfam	604	673.999	547.001	640	575.999	588
ENSMUSG00000003929	Zfp81	176	220	129	148	165	136
ENSMUSG00000003934	Efnb3	39	31	30	12	44	23
ENSMUSG00000003948	Mmd	386.519	354.624	163.759	378.819	387.667	620.591
ENSMUSG00000003949	Hlf	6	9	0	20	8	22
ENSMUSG00000003955	Fam162a	565.999	547	434	858	454.999	918.999
ENSMUSG00000003970	Rpl8	18830	23729	21840	12639	14954	17036
ENSMUSG00000003974	Grm3	0	0	0	0	0	0
ENSMUSG00000003992	Ssbp2	45	38	17	51	50	88
ENSMUSG00000004018	Fancl	107	77	69	68	107	85
ENSMUSG00000004031	Brinp2	1	0	0	0	0	0
ENSMUSG00000004032	Gstm5	694	688	737	522	438	496
ENSMUSG00000004035	Gstm7	414.001	352	717	203.999	89	211
ENSMUSG00000004038	Gstm3	59.368	123.252	92	37.118	41	24
ENSMUSG00000004040	Stat3	4909.998	5477	4535	4778.998	4494.001	4688
ENSMUSG00000004043	Stat5a	385.035	533.637	418.047	415.324	373.068	358.019
ENSMUSG00000004044	Cavin1	2926	2611	1654	2339	2743	3034
ENSMUSG00000004054	Map3k11	1069	932	664	832	765	1084
ENSMUSG00000004056	Akt2	3089.837	3670.911	2512.991	2539.949	3019.99	2773.942
ENSMUSG00000004069	Dnaja3	1032	1566	1219	1114	833	991
ENSMUSG00000004070	Hmox2	747	958	762	988	755.001	1147.001
ENSMUSG00000004071	Cdip1	472	726	531.999	645	420.001	588
ENSMUSG00000004085	Map3k20	763	677	613	709.999	594	722
ENSMUSG00000004096	Cwc15	1407.001	1488	1076	1313	1249	1410
ENSMUSG00000004098	Col5a3	2216	1401	993	2593	1808	3878
ENSMUSG00000004099	Dnmt1	2536.999	3154.001	2705.001	2550	2738	2528
ENSMUSG00000004100	Ppan	1326.001	1434.16	1152	858.001	1001	1190.001
ENSMUSG00000004105	Angptl2	1600	1465	571.001	2452	2109	2550
ENSMUSG00000004110	Cacna1e	2	4	4	3	5	7
ENSMUSG00000004113	Cacna1b	10	40	26	19	12	3
ENSMUSG00000004127	Trmt10a	216	253	175	204.999	189	205.999
ENSMUSG00000004151	Etv1	1323.725	1405.999	1483.599	1136.999	1257.207	581.298
ENSMUSG00000004187	Kifc2	452.999	574	635.001	308	242.001	407
ENSMUSG00000004207	Psap	21658	21251.999	16821	23773.155	20382.001	26729
ENSMUSG00000004221	Ikbkg	1363.001	1484	1350.001	1547.001	1381.999	1374.999
ENSMUSG00000004231	Pax2	51	20	42	1	23	28
ENSMUSG00000004233	Wars2	190.999	255	214	225	190	226
ENSMUSG00000004263	Atn1	2077	2710	1823	2255	2048	1999
ENSMUSG00000004264	Phb2	3573	3736.563	2893.001	3010	3065.001	2961
ENSMUSG00000004266	Ptpn6	896.999	1016	776.001	1004	1000.001	1120.001
ENSMUSG00000004267	Eno2	25	16	3	26.999	18	49
ENSMUSG00000004268	Emg1	1418	1569.999	1161.001	1167	1096.024	1340.001
ENSMUSG00000004270	Lpcat3	1613.999	2081	1451	1719.999	1579.976	1353
ENSMUSG00000004285	Atp6v1f	1217	1270.001	991	1081.998	1026.995	1108.996
ENSMUSG00000004296	Il12b	7	3	8	11	9	16
ENSMUSG00000004317	Clcn5	819	554	586	723	642.999	676
ENSMUSG00000004319	Clcn3	3779.001	4654	3460	3483.001	5033.999	3473
ENSMUSG00000004328	Hif3a	23	196	80	13	35	20
ENSMUSG00000004341	Gpx6	0	0	0	0	0	0
ENSMUSG00000004344	Gpx5	0	0	0	0	0	0
ENSMUSG00000004347	Pde1c	2	0	4	1	0	2
ENSMUSG00000004356	Utp20	868	1049	929.001	595	843	648
ENSMUSG00000004359	Spic	7	2	7	11	2	19
ENSMUSG00000004360	9330159F19Rik	58.978	106.185	54.824	42.722	49	41
ENSMUSG00000004364	Cul3	2508	2769.999	2141.999	2432	2822.999	2652
ENSMUSG00000004366	Sst	0	0	0	0	0	0
ENSMUSG00000004371	Il11	17	13	8	17	18	45
ENSMUSG00000004383	Large1	703.999	566	471	457.999	650.999	766
ENSMUSG00000004393	Ddx56	1021	1043	939	783.999	945	784
ENSMUSG00000004394	Tmed4	1716	1727	1340	1767	1422	1410
ENSMUSG00000004415	Col26a1	2	5	7	8	0	6
ENSMUSG00000004446	Bid	619	1024	749	745	670	640.999
ENSMUSG00000004451	Ralb	2213	2373	1902	2139	2214.202	2715
ENSMUSG00000004455	Ppp1cc	4280.698	4133.011	3375.935	4089.661	3444.037	3895.455
ENSMUSG00000004460	Dnajb11	1889	2480.999	2109	2337	1909.999	2230
ENSMUSG00000004462	Tbccd1	171.001	320	248.001	192.999	201	230
ENSMUSG00000004473	Clec11a	139	139	56	163	123	359
ENSMUSG00000004500	Zfp324	148.999	191	152	204	153	141
ENSMUSG00000004508	Gab2	793	720	591	716	787	1088
ENSMUSG00000004530	Coro1c	2709	3086.001	1954.001	3247.999	2792	3258.999
ENSMUSG00000004535	Tax1bp1	2984	3477	2236	2665.001	2849.999	2785
ENSMUSG00000004540	Psg17	78	134	82	106	151	165
ENSMUSG00000004542	Psg19	18	29	9	17	41	37
ENSMUSG00000004552	Ctse	236	18	24	12	35	74
ENSMUSG00000004558	Ndrg2	641	1054.999	264.001	1041.999	768.001	713
ENSMUSG00000004561	Mettl17	240	241.186	165	185.999	214	215.001
ENSMUSG00000004562	Arhgef40	1256	1436.001	592.999	1128	1243	1642.999
ENSMUSG00000004565	Pnpla6	1514.998	1676.999	1320.001	1195	1431	1260.001
ENSMUSG00000004567	Mcoln1	1045.001	1372	1045	1091	920	964.001
ENSMUSG00000004568	Arhgef18	1220	1272	1059	1075	975	1193.999
ENSMUSG00000004591	Pkn2	1410	1355	1080.001	1486.001	1342.999	1389
ENSMUSG00000004609	Cd33	895.999	1236	866	2028	638.999	1353
ENSMUSG00000004610	Etfb	1550.352	2383.436	1482.299	1437.345	1395.001	1432.549
ENSMUSG00000004612	Nkg7	41	49	58	57	54	95
ENSMUSG00000004626	Stxbp2	2042.998	2118.001	1845.999	1582	2038.001	2123.001
ENSMUSG00000004630	Pcp2	0	0	0	0	0	0
ENSMUSG00000004631	Sgce	128	133	65	165	115	225
ENSMUSG00000004633	Chn2	644	793.999	496.999	638	437.001	569
ENSMUSG00000004637	Wwox	235.805	224.999	182	175.001	253	175.001
ENSMUSG00000004642	Slbp	933.001	1034.999	670.002	1012	890.001	885
ENSMUSG00000004651	Tyr	0	0	0	0	1	0
ENSMUSG00000004654	Ghrhr	0	0	0	0	0	0
ENSMUSG00000004655	Aqp1	474	503	299	601	478	802
ENSMUSG00000004661	Arid3b	227	172	96	114.999	165	238
ENSMUSG00000004665	Cnn2	2455	2222	1456	2050	2434	3519
ENSMUSG00000004667	Polr2e	1225	1188	1035	863	870.999	1131.001
ENSMUSG00000004668	Abca13	2	21	16	3	5	12
ENSMUSG00000004677	Myo9b	3475.001	3303	2478	2648	3297.001	3662
ENSMUSG00000004698	Hdac9	139.999	109	35	152	184	118
ENSMUSG00000004707	Ly9	136	147	110	182	164	223
ENSMUSG00000004709	Cd244a	361.001	514	601	676	540	386
ENSMUSG00000004730	Adgre1	942	990	805	1187	1129	1553.965
ENSMUSG00000004748	Mtfp1	306	284	286	255	219	137
ENSMUSG00000004768	Rab23	221.001	256	168	197.001	242	299.998
ENSMUSG00000004771	Rab11a	2450	2981.999	1617	2522.001	2314.999	2685.001
ENSMUSG00000004788	Eif2b2	911	819.999	758	688	769	977
ENSMUSG00000004789	Dlst	2627	2763.999	2264	2273.001	2887	2553.999
ENSMUSG00000004791	Pgf	481	115	104	682.001	93	1446.999
ENSMUSG00000004798	Ulk2	712	645.999	492	758	802	954.001
ENSMUSG00000004814	Ccl24	2	1	0	3	3	11
ENSMUSG00000004815	Dgkq	626.999	673.999	544.999	887.994	482	642.001
ENSMUSG00000004821	Tmed11	0	0	0	0	0	0
ENSMUSG00000004837	Grap	422	806	434	674	676	617
ENSMUSG00000004842	Pou1f1	0	0	0	0	0	0
ENSMUSG00000004843	Chmp2b	796	1025	773	910	692	921
ENSMUSG00000004846	Plod3	2578	2213.999	1697.001	2344	2286	3008
ENSMUSG00000004849	Ap1s1	2140.999	2095	1492.999	2357.001	1733	2108
ENSMUSG00000004864	Mapk13	891.001	754	895	650	376.001	1020.999
ENSMUSG00000004865	Srpk1	1445	1600.001	1346.001	1096	1232.001	1588.998
ENSMUSG00000004872	Pax3	269	256	389	244	252	181.999
ENSMUSG00000004880	Lbr	1036	1129	1401.999	973	1227	894
ENSMUSG00000004885	Crabp2	37	19	17	17	19	34
ENSMUSG00000004891	Nes	1208	1703.999	629	855	1361	1750.999
ENSMUSG00000004892	Bcan	0	0	0	0	0	0
ENSMUSG00000004894	Hapln2	0	1	0	0	0	0
ENSMUSG00000004895	Prcc	640	626	557	554	497	672
ENSMUSG00000004896	Rrnad1	368	400	306.999	287	278.001	409
ENSMUSG00000004897	Hdgf	5057	5197	4126	4068	4690.001	4961.999
ENSMUSG00000004902	Slc25a18	0	0	0	0	0	0
ENSMUSG00000004929	Thop1	858	721.999	616	437	492.001	691
ENSMUSG00000004931	Apba3	669.999	631.999	564	549.001	475	691.999
ENSMUSG00000004933	Matk	20	28	10	22	28	50
ENSMUSG00000004934	Pias4	627	535	435	491	442	616.999
ENSMUSG00000004936	Map2k1	2666.999	2429	1967	3020	2196	3370.999
ENSMUSG00000004937	Sgta	1632.999	1553.999	1292	1399.001	1148	1606
ENSMUSG00000004939	Nmrk2	3	11	0	0	10	0
ENSMUSG00000004945	Tmem242	442	517	405	487	487	458
ENSMUSG00000004947	Dtx2	360	311	210	333	271.999	336
ENSMUSG00000004948	Zp3	0	0	0	1	0	0
ENSMUSG00000004951	Hspb1	180	292	68	137.69	338	277
ENSMUSG00000004952	Rasa4	734.001	564	330.999	1170	472	855.001
ENSMUSG00000004961	Syt5	15	7	8	4	3	43
ENSMUSG00000004980	Hnrnpa2b1	11699.001	12361	9816	9461.001	11640.001	10509.001
ENSMUSG00000004988	Fxyd4	0	0	0	0	0	0
ENSMUSG00000004994	Ccdc130	174.001	264.999	163.001	182.001	173.999	203
ENSMUSG00000004996	Mri1	599.001	896	602	459	698	610
ENSMUSG00000005034	Prkacb	1073	1509	907.999	1322	1176	1391
ENSMUSG00000005043	Sgsh	145	154	86	198	169	240
